SalesOrderID,ProductID,OrderQty,UnitPriceDiscount,LineTotal,OrderDate,FiscalYear,FiscalMonth,TerritoryID,TerritoryName,ProductName,ProductSubCategoryName,ProductCategoryName,StandardCostAsOfOrderDate,GrossProfit
47170,795,1,0.00,2181.562500,2012-07-12 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47171,793,1,0.00,2181.562500,2012-07-12 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47172,779,1,0.00,2071.419600,2012-07-12 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.8559,953.5637
47173,781,1,0.00,2071.419600,2012-07-12 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47174,780,1,0.00,2071.419600,2012-07-12 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.8559,953.5637
47175,789,1,0.00,2443.350000,2012-07-12 00:00:00.000,2013,1,7,France,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47176,782,1,0.00,2049.098200,2012-07-13 00:00:00.000,2013,1,8,Germany,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,943.2882
47177,797,1,0.00,1000.437500,2012-07-13 00:00:00.000,2013,1,1,Northwest,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.6492,394.7883
47178,798,1,0.00,1000.437500,2012-07-13 00:00:00.000,2013,1,1,Northwest,"Road-550-W Yellow, 40",Road Bikes,Bikes,605.6492,394.7883
47179,795,1,0.00,2181.562500,2012-07-13 00:00:00.000,2013,1,6,Canada,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47180,791,1,0.00,2443.350000,2012-07-13 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47181,789,1,0.00,2443.350000,2012-07-13 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47182,780,1,0.00,2071.419600,2012-07-13 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.8559,953.5637
47183,766,1,0.00,782.990000,2012-07-13 00:00:00.000,2013,1,4,Southwest,"Road-650 Black, 60",Road Bikes,Bikes,486.7066,296.2834
47184,796,1,0.00,2181.562500,2012-07-13 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47185,781,1,0.00,2071.419600,2012-07-13 00:00:00.000,2013,1,10,United Kingdom,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47186,792,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,7,France,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47187,799,1,0.00,1000.437500,2012-07-14 00:00:00.000,2013,1,8,Germany,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.6492,394.7883
47188,801,1,0.00,1000.437500,2012-07-14 00:00:00.000,2013,1,10,United Kingdom,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.6492,394.7883
47189,793,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,6,Canada,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47190,790,1,0.00,2443.350000,2012-07-14 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47191,796,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47192,792,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47193,763,1,0.00,782.990000,2012-07-14 00:00:00.000,2013,1,8,Germany,"Road-650 Red, 48",Road Bikes,Bikes,486.7066,296.2834
47194,795,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47195,792,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,1,Northwest,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47196,784,1,0.00,2049.098200,2012-07-14 00:00:00.000,2013,1,4,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47197,795,1,0.00,2181.562500,2012-07-14 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47198,791,1,0.00,2443.350000,2012-07-15 00:00:00.000,2013,1,7,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47199,760,1,0.00,782.990000,2012-07-15 00:00:00.000,2013,1,8,Germany,"Road-650 Red, 60",Road Bikes,Bikes,486.7066,296.2834
47200,793,1,0.00,2181.562500,2012-07-15 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47201,781,1,0.00,2071.419600,2012-07-15 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47202,781,1,0.00,2071.419600,2012-07-15 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47203,791,1,0.00,2443.350000,2012-07-16 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47204,795,1,0.00,2181.562500,2012-07-16 00:00:00.000,2013,1,6,Canada,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47205,779,1,0.00,2071.419600,2012-07-16 00:00:00.000,2013,1,4,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.8559,953.5637
47206,765,1,0.00,782.990000,2012-07-16 00:00:00.000,2013,1,4,Southwest,"Road-650 Black, 58",Road Bikes,Bikes,486.7066,296.2834
47207,767,1,0.00,782.990000,2012-07-16 00:00:00.000,2013,1,6,Canada,"Road-650 Black, 62",Road Bikes,Bikes,486.7066,296.2834
47208,790,1,0.00,2443.350000,2012-07-16 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47209,791,1,0.00,2443.350000,2012-07-16 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47210,801,1,0.00,1000.437500,2012-07-16 00:00:00.000,2013,1,9,Australia,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.6492,394.7883
47211,784,1,0.00,2049.098200,2012-07-16 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47212,783,1,0.00,2049.098200,2012-07-16 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47213,795,1,0.00,2181.562500,2012-07-17 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47214,801,1,0.00,1000.437500,2012-07-17 00:00:00.000,2013,1,10,United Kingdom,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.6492,394.7883
47215,789,1,0.00,2443.350000,2012-07-17 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47216,783,1,0.00,2049.098200,2012-07-17 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47217,794,1,0.00,2181.562500,2012-07-17 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47218,790,1,0.00,2443.350000,2012-07-17 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47219,784,1,0.00,2049.098200,2012-07-17 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47220,782,1,0.00,2049.098200,2012-07-17 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,943.2882
47221,791,1,0.00,2443.350000,2012-07-18 00:00:00.000,2013,1,7,France,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47222,797,1,0.00,1000.437500,2012-07-18 00:00:00.000,2013,1,6,Canada,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.6492,394.7883
47223,791,1,0.00,2443.350000,2012-07-18 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47224,790,1,0.00,2443.350000,2012-07-18 00:00:00.000,2013,1,8,Germany,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47225,794,1,0.00,2181.562500,2012-07-18 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47226,789,1,0.00,2443.350000,2012-07-18 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47227,794,1,0.00,2181.562500,2012-07-18 00:00:00.000,2013,1,6,Canada,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47228,794,1,0.00,2181.562500,2012-07-18 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47229,782,1,0.00,2049.098200,2012-07-18 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,943.2882
47230,792,1,0.00,2181.562500,2012-07-18 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47231,784,1,0.00,2049.098200,2012-07-18 00:00:00.000,2013,1,8,Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47232,793,1,0.00,2181.562500,2012-07-19 00:00:00.000,2013,1,8,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47233,796,1,0.00,2181.562500,2012-07-19 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47234,801,1,0.00,1000.437500,2012-07-19 00:00:00.000,2013,1,10,United Kingdom,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.6492,394.7883
47235,794,1,0.00,2181.562500,2012-07-19 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47236,799,1,0.00,1000.437500,2012-07-19 00:00:00.000,2013,1,4,Southwest,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.6492,394.7883
47237,789,1,0.00,2443.350000,2012-07-19 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47238,791,1,0.00,2443.350000,2012-07-19 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47239,792,1,0.00,2181.562500,2012-07-19 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47240,797,1,0.00,1000.437500,2012-07-19 00:00:00.000,2013,1,9,Australia,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.6492,394.7883
47241,789,1,0.00,2443.350000,2012-07-19 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47242,784,1,0.00,2049.098200,2012-07-19 00:00:00.000,2013,1,7,France,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47243,768,1,0.00,782.990000,2012-07-19 00:00:00.000,2013,1,10,United Kingdom,"Road-650 Black, 44",Road Bikes,Bikes,486.7066,296.2834
47244,799,1,0.00,1000.437500,2012-07-20 00:00:00.000,2013,1,10,United Kingdom,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.6492,394.7883
47245,794,1,0.00,2181.562500,2012-07-20 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47246,770,1,0.00,782.990000,2012-07-20 00:00:00.000,2013,1,10,United Kingdom,"Road-650 Black, 52",Road Bikes,Bikes,486.7066,296.2834
47247,792,1,0.00,2181.562500,2012-07-20 00:00:00.000,2013,1,1,Northwest,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47248,794,1,0.00,2181.562500,2012-07-20 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47249,795,1,0.00,2181.562500,2012-07-20 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47250,796,1,0.00,2181.562500,2012-07-20 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47251,795,1,0.00,2181.562500,2012-07-20 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47252,779,1,0.00,2071.419600,2012-07-20 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.8559,953.5637
47253,781,1,0.00,2071.419600,2012-07-20 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47254,765,1,0.00,782.990000,2012-07-21 00:00:00.000,2013,1,4,Southwest,"Road-650 Black, 58",Road Bikes,Bikes,486.7066,296.2834
47255,782,1,0.00,2049.098200,2012-07-21 00:00:00.000,2013,1,8,Germany,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,943.2882
47256,793,1,0.00,2181.562500,2012-07-21 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47257,789,1,0.00,2443.350000,2012-07-21 00:00:00.000,2013,1,7,France,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47258,795,1,0.00,2181.562500,2012-07-21 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47259,794,1,0.00,2181.562500,2012-07-21 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47260,794,1,0.00,2181.562500,2012-07-21 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47261,784,1,0.00,2049.098200,2012-07-21 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47262,796,1,0.00,2181.562500,2012-07-21 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47263,782,1,0.00,2049.098200,2012-07-21 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,943.2882
47264,789,1,0.00,2443.350000,2012-07-22 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47265,794,1,0.00,2181.562500,2012-07-22 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47266,795,1,0.00,2181.562500,2012-07-22 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47267,779,1,0.00,2071.419600,2012-07-22 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.8559,953.5637
47268,794,1,0.00,2181.562500,2012-07-22 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47269,784,1,0.00,2049.098200,2012-07-23 00:00:00.000,2013,1,7,France,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47270,783,1,0.00,2049.098200,2012-07-23 00:00:00.000,2013,1,7,France,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47271,797,1,0.00,1000.437500,2012-07-23 00:00:00.000,2013,1,8,Germany,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.6492,394.7883
47272,792,1,0.00,2181.562500,2012-07-23 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47273,789,1,0.00,2443.350000,2012-07-23 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47274,791,1,0.00,2443.350000,2012-07-23 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47275,768,1,0.00,782.990000,2012-07-23 00:00:00.000,2013,1,7,France,"Road-650 Black, 44",Road Bikes,Bikes,486.7066,296.2834
47276,770,1,0.00,782.990000,2012-07-23 00:00:00.000,2013,1,4,Southwest,"Road-650 Black, 52",Road Bikes,Bikes,486.7066,296.2834
47277,792,1,0.00,2181.562500,2012-07-23 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47278,796,1,0.00,2181.562500,2012-07-23 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47279,784,1,0.00,2049.098200,2012-07-23 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47280,779,1,0.00,2071.419600,2012-07-24 00:00:00.000,2013,1,10,United Kingdom,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.8559,953.5637
47281,801,1,0.00,1000.437500,2012-07-24 00:00:00.000,2013,1,7,France,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.6492,394.7883
47282,797,1,0.00,1000.437500,2012-07-24 00:00:00.000,2013,1,10,United Kingdom,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.6492,394.7883
47283,793,1,0.00,2181.562500,2012-07-24 00:00:00.000,2013,1,8,Germany,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47284,789,1,0.00,2443.350000,2012-07-24 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47285,793,1,0.00,2181.562500,2012-07-24 00:00:00.000,2013,1,6,Canada,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47286,763,1,0.00,782.990000,2012-07-24 00:00:00.000,2013,1,8,Germany,"Road-650 Red, 48",Road Bikes,Bikes,486.7066,296.2834
47287,794,1,0.00,2181.562500,2012-07-24 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47288,793,1,0.00,2181.562500,2012-07-24 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47289,783,1,0.00,2049.098200,2012-07-24 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47290,789,1,0.00,2443.350000,2012-07-24 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47291,792,1,0.00,2181.562500,2012-07-25 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47292,796,1,0.00,2181.562500,2012-07-25 00:00:00.000,2013,1,7,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47293,799,1,0.00,1000.437500,2012-07-25 00:00:00.000,2013,1,10,United Kingdom,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.6492,394.7883
47294,798,1,0.00,1000.437500,2012-07-25 00:00:00.000,2013,1,8,Germany,"Road-550-W Yellow, 40",Road Bikes,Bikes,605.6492,394.7883
47295,800,1,0.00,1000.437500,2012-07-25 00:00:00.000,2013,1,4,Southwest,"Road-550-W Yellow, 44",Road Bikes,Bikes,605.6492,394.7883
47296,799,1,0.00,1000.437500,2012-07-25 00:00:00.000,2013,1,4,Southwest,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.6492,394.7883
47297,795,1,0.00,2181.562500,2012-07-25 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47298,792,1,0.00,2181.562500,2012-07-25 00:00:00.000,2013,1,1,Northwest,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47299,790,1,0.00,2443.350000,2012-07-25 00:00:00.000,2013,1,1,Northwest,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47300,767,1,0.00,782.990000,2012-07-25 00:00:00.000,2013,1,10,United Kingdom,"Road-650 Black, 62",Road Bikes,Bikes,486.7066,296.2834
47301,782,1,0.00,2049.098200,2012-07-25 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,943.2882
47302,783,1,0.00,2049.098200,2012-07-25 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47303,760,1,0.00,782.990000,2012-07-25 00:00:00.000,2013,1,9,Australia,"Road-650 Red, 60",Road Bikes,Bikes,486.7066,296.2834
47304,796,1,0.00,2181.562500,2012-07-26 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47305,790,1,0.00,2443.350000,2012-07-26 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47306,790,1,0.00,2443.350000,2012-07-26 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47307,766,1,0.00,782.990000,2012-07-26 00:00:00.000,2013,1,10,United Kingdom,"Road-650 Black, 60",Road Bikes,Bikes,486.7066,296.2834
47308,762,1,0.00,782.990000,2012-07-26 00:00:00.000,2013,1,10,United Kingdom,"Road-650 Red, 44",Road Bikes,Bikes,486.7066,296.2834
47309,795,1,0.00,2181.562500,2012-07-26 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47310,780,1,0.00,2071.419600,2012-07-26 00:00:00.000,2013,1,4,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.8559,953.5637
47311,765,1,0.00,782.990000,2012-07-26 00:00:00.000,2013,1,1,Northwest,"Road-650 Black, 58",Road Bikes,Bikes,486.7066,296.2834
47312,765,1,0.00,782.990000,2012-07-26 00:00:00.000,2013,1,4,Southwest,"Road-650 Black, 58",Road Bikes,Bikes,486.7066,296.2834
47313,793,1,0.00,2181.562500,2012-07-26 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47314,784,1,0.00,2049.098200,2012-07-26 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47315,796,1,0.00,2181.562500,2012-07-27 00:00:00.000,2013,1,7,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47316,790,1,0.00,2443.350000,2012-07-27 00:00:00.000,2013,1,1,Northwest,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47317,796,1,0.00,2181.562500,2012-07-27 00:00:00.000,2013,1,7,France,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47318,794,1,0.00,2181.562500,2012-07-27 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 48",Road Bikes,Bikes,1320.6838,860.8787
47319,791,1,0.00,2443.350000,2012-07-27 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 52",Road Bikes,Bikes,1518.7864,924.5636
47320,795,1,0.00,2181.562500,2012-07-27 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47321,793,1,0.00,2181.562500,2012-07-27 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47322,770,1,0.00,782.990000,2012-07-27 00:00:00.000,2013,1,1,Northwest,"Road-650 Black, 52",Road Bikes,Bikes,486.7066,296.2834
47323,784,1,0.00,2049.098200,2012-07-28 00:00:00.000,2013,1,7,France,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,943.2882
47324,795,1,0.00,2181.562500,2012-07-28 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47325,793,1,0.00,2181.562500,2012-07-28 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47326,796,1,0.00,2181.562500,2012-07-28 00:00:00.000,2013,1,4,Southwest,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47327,795,1,0.00,2181.562500,2012-07-28 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 52",Road Bikes,Bikes,1320.6838,860.8787
47328,783,1,0.00,2049.098200,2012-07-28 00:00:00.000,2013,1,9,Australia,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47329,796,1,0.00,2181.562500,2012-07-29 00:00:00.000,2013,1,1,Northwest,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
47330,790,1,0.00,2443.350000,2012-07-29 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47331,765,1,0.00,782.990000,2012-07-29 00:00:00.000,2013,1,10,United Kingdom,"Road-650 Black, 58",Road Bikes,Bikes,486.7066,296.2834
47332,781,1,0.00,2071.419600,2012-07-29 00:00:00.000,2013,1,6,Canada,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47333,789,1,0.00,2443.350000,2012-07-29 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47334,790,1,0.00,2443.350000,2012-07-29 00:00:00.000,2013,1,9,Australia,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47335,781,1,0.00,2071.419600,2012-07-29 00:00:00.000,2013,1,9,Australia,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.8559,953.5637
47336,768,1,0.00,782.990000,2012-07-29 00:00:00.000,2013,1,9,Australia,"Road-650 Black, 44",Road Bikes,Bikes,486.7066,296.2834
47337,780,1,0.00,2071.419600,2012-07-30 00:00:00.000,2013,1,7,France,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.8559,953.5637
47338,793,1,0.00,2181.562500,2012-07-30 00:00:00.000,2013,1,10,United Kingdom,"Road-250 Black, 44",Road Bikes,Bikes,1320.6838,860.8787
47339,792,1,0.00,2181.562500,2012-07-30 00:00:00.000,2013,1,8,Germany,"Road-250 Red, 58",Road Bikes,Bikes,1320.6838,860.8787
47340,790,1,0.00,2443.350000,2012-07-30 00:00:00.000,2013,1,4,Southwest,"Road-250 Red, 48",Road Bikes,Bikes,1518.7864,924.5636
47341,789,1,0.00,2443.350000,2012-07-30 00:00:00.000,2013,1,6,Canada,"Road-250 Red, 44",Road Bikes,Bikes,1518.7864,924.5636
47342,783,1,0.00,2049.098200,2012-07-30 00:00:00.000,2013,1,1,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,943.2882
47343,796,1,0.00,2181.562500,2012-07-30 00:00:00.000,2013,1,9,Australia,"Road-250 Black, 58",Road Bikes,Bikes,1320.6838,860.8787
