SalesOrderID,OrderDate,ShipDate,FiscalYear,FiscalMonth,LeadTimeDays
45811,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45812,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45813,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45814,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45815,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45816,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45817,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45818,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45819,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45820,2012-02-29 00:00:00.000,2012-03-07 00:00:00.000,2012,8,7
45821,2012-03-01 00:00:00.000,2012-03-08 00:00:00.000,2012,9,7
45822,2012-03-01 00:00:00.000,2012-03-08 00:00:00.000,2012,9,7
45823,2012-03-01 00:00:00.000,2012-03-08 00:00:00.000,2012,9,7
45824,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45825,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45826,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45827,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45828,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45829,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45830,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45831,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45832,2012-03-02 00:00:00.000,2012-03-09 00:00:00.000,2012,9,7
45833,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45834,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45835,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45836,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45837,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45838,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45839,2012-03-03 00:00:00.000,2012-03-10 00:00:00.000,2012,9,7
45840,2012-03-04 00:00:00.000,2012-03-11 00:00:00.000,2012,9,7
45841,2012-03-04 00:00:00.000,2012-03-11 00:00:00.000,2012,9,7
45842,2012-03-04 00:00:00.000,2012-03-11 00:00:00.000,2012,9,7
45843,2012-03-04 00:00:00.000,2012-03-11 00:00:00.000,2012,9,7
45844,2012-03-04 00:00:00.000,2012-03-11 00:00:00.000,2012,9,7
45845,2012-03-05 00:00:00.000,2012-03-12 00:00:00.000,2012,9,7
45846,2012-03-05 00:00:00.000,2012-03-12 00:00:00.000,2012,9,7
45847,2012-03-05 00:00:00.000,2012-03-12 00:00:00.000,2012,9,7
45848,2012-03-05 00:00:00.000,2012-03-12 00:00:00.000,2012,9,7
45849,2012-03-05 00:00:00.000,2012-03-12 00:00:00.000,2012,9,7
45850,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45851,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45852,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45853,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45854,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45855,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45856,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45857,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45858,2012-03-06 00:00:00.000,2012-03-13 00:00:00.000,2012,9,7
45859,2012-03-07 00:00:00.000,2012-03-14 00:00:00.000,2012,9,7
45860,2012-03-07 00:00:00.000,2012-03-14 00:00:00.000,2012,9,7
45861,2012-03-07 00:00:00.000,2012-03-14 00:00:00.000,2012,9,7
45862,2012-03-08 00:00:00.000,2012-03-15 00:00:00.000,2012,9,7
45863,2012-03-08 00:00:00.000,2012-03-15 00:00:00.000,2012,9,7
45864,2012-03-08 00:00:00.000,2012-03-15 00:00:00.000,2012,9,7
45865,2012-03-08 00:00:00.000,2012-03-15 00:00:00.000,2012,9,7
45866,2012-03-08 00:00:00.000,2012-03-15 00:00:00.000,2012,9,7
45867,2012-03-09 00:00:00.000,2012-03-16 00:00:00.000,2012,9,7
45868,2012-03-09 00:00:00.000,2012-03-16 00:00:00.000,2012,9,7
45869,2012-03-09 00:00:00.000,2012-03-16 00:00:00.000,2012,9,7
45870,2012-03-09 00:00:00.000,2012-03-16 00:00:00.000,2012,9,7
45871,2012-03-09 00:00:00.000,2012-03-16 00:00:00.000,2012,9,7
45872,2012-03-10 00:00:00.000,2012-03-17 00:00:00.000,2012,9,7
45873,2012-03-10 00:00:00.000,2012-03-17 00:00:00.000,2012,9,7
45874,2012-03-10 00:00:00.000,2012-03-17 00:00:00.000,2012,9,7
45875,2012-03-10 00:00:00.000,2012-03-17 00:00:00.000,2012,9,7
45876,2012-03-10 00:00:00.000,2012-03-17 00:00:00.000,2012,9,7
45877,2012-03-10 00:00:00.000,2012-03-17 00:00:00.000,2012,9,7
45878,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45879,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45880,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45881,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45882,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45883,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45884,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45885,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45886,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45887,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45888,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45889,2012-03-11 00:00:00.000,2012-03-18 00:00:00.000,2012,9,7
45890,2012-03-12 00:00:00.000,2012-03-19 00:00:00.000,2012,9,7
45891,2012-03-12 00:00:00.000,2012-03-19 00:00:00.000,2012,9,7
45892,2012-03-12 00:00:00.000,2012-03-19 00:00:00.000,2012,9,7
45893,2012-03-12 00:00:00.000,2012-03-19 00:00:00.000,2012,9,7
45894,2012-03-13 00:00:00.000,2012-03-20 00:00:00.000,2012,9,7
45895,2012-03-13 00:00:00.000,2012-03-20 00:00:00.000,2012,9,7
45896,2012-03-13 00:00:00.000,2012-03-20 00:00:00.000,2012,9,7
45897,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45898,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45899,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45900,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45901,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45902,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45903,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45904,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45905,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45906,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45907,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45908,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45909,2012-03-14 00:00:00.000,2012-03-21 00:00:00.000,2012,9,7
45910,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45911,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45912,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45913,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45914,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45915,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45916,2012-03-15 00:00:00.000,2012-03-22 00:00:00.000,2012,9,7
45917,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45918,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45919,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45920,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45921,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45922,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45923,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45924,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45925,2012-03-16 00:00:00.000,2012-03-23 00:00:00.000,2012,9,7
45926,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45927,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45928,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45929,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45930,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45931,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45932,2012-03-17 00:00:00.000,2012-03-24 00:00:00.000,2012,9,7
45933,2012-03-18 00:00:00.000,2012-03-25 00:00:00.000,2012,9,7
45934,2012-03-18 00:00:00.000,2012-03-25 00:00:00.000,2012,9,7
45935,2012-03-18 00:00:00.000,2012-03-25 00:00:00.000,2012,9,7
45936,2012-03-18 00:00:00.000,2012-03-25 00:00:00.000,2012,9,7
45937,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45938,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45939,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45940,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45941,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45942,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45943,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45944,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45945,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45946,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45947,2012-03-19 00:00:00.000,2012-03-26 00:00:00.000,2012,9,7
45948,2012-03-20 00:00:00.000,2012-03-27 00:00:00.000,2012,9,7
45949,2012-03-20 00:00:00.000,2012-03-27 00:00:00.000,2012,9,7
45950,2012-03-20 00:00:00.000,2012-03-27 00:00:00.000,2012,9,7
45951,2012-03-20 00:00:00.000,2012-03-27 00:00:00.000,2012,9,7
45952,2012-03-20 00:00:00.000,2012-03-27 00:00:00.000,2012,9,7
45953,2012-03-21 00:00:00.000,2012-03-28 00:00:00.000,2012,9,7
45954,2012-03-21 00:00:00.000,2012-03-28 00:00:00.000,2012,9,7
45955,2012-03-21 00:00:00.000,2012-03-28 00:00:00.000,2012,9,7
45956,2012-03-21 00:00:00.000,2012-03-28 00:00:00.000,2012,9,7
45957,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45958,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45959,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45960,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45961,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45962,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45963,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45964,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45965,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45966,2012-03-22 00:00:00.000,2012-03-29 00:00:00.000,2012,9,7
45967,2012-03-23 00:00:00.000,2012-03-30 00:00:00.000,2012,9,7
45968,2012-03-23 00:00:00.000,2012-03-30 00:00:00.000,2012,9,7
45969,2012-03-23 00:00:00.000,2012-03-30 00:00:00.000,2012,9,7
45970,2012-03-23 00:00:00.000,2012-03-30 00:00:00.000,2012,9,7
45971,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45972,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45973,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45974,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45975,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45976,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45977,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45978,2012-03-24 00:00:00.000,2012-03-31 00:00:00.000,2012,9,7
45979,2012-03-25 00:00:00.000,2012-04-01 00:00:00.000,2012,9,7
45980,2012-03-25 00:00:00.000,2012-04-01 00:00:00.000,2012,9,7
45981,2012-03-25 00:00:00.000,2012-04-01 00:00:00.000,2012,9,7
45982,2012-03-25 00:00:00.000,2012-04-01 00:00:00.000,2012,9,7
45983,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45984,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45985,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45986,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45987,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45988,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45989,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45990,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45991,2012-03-26 00:00:00.000,2012-04-02 00:00:00.000,2012,9,7
45992,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45993,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45994,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45995,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45996,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45997,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45998,2012-03-27 00:00:00.000,2012-04-03 00:00:00.000,2012,9,7
45999,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46000,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46001,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46002,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46003,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46004,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46005,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46006,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46007,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46008,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46009,2012-03-28 00:00:00.000,2012-04-04 00:00:00.000,2012,9,7
46010,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46011,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46012,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46013,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46014,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46015,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46016,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46017,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46018,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46019,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46020,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46021,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46022,2012-03-29 00:00:00.000,2012-04-05 00:00:00.000,2012,9,7
46023,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46024,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46025,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46026,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46027,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46028,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46029,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46030,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46031,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46032,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46033,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46034,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46035,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46036,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46037,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46038,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46039,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46040,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46041,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46042,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46043,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46044,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46045,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46046,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46047,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46048,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46049,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46050,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46051,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46052,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46053,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46054,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46055,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46056,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46057,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46058,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46059,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46060,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46061,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46062,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46063,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46064,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46065,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46066,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46067,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46068,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46069,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46070,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46071,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46072,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46073,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46074,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46075,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46076,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46077,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46078,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46079,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46080,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46081,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46082,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46083,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46084,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46085,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46086,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46087,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46088,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46089,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46090,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46091,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46092,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46093,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46094,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46095,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46096,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46097,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46098,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46099,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46100,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46101,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46102,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46103,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46104,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46105,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46106,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46107,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46108,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46109,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46110,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46111,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46112,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46113,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46114,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46115,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46116,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46117,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46118,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46119,2012-03-30 00:00:00.000,2012-04-06 00:00:00.000,2012,9,7
46120,2012-03-31 00:00:00.000,2012-04-07 00:00:00.000,2012,9,7
46121,2012-03-31 00:00:00.000,2012-04-07 00:00:00.000,2012,9,7
46122,2012-03-31 00:00:00.000,2012-04-07 00:00:00.000,2012,9,7
46123,2012-03-31 00:00:00.000,2012-04-07 00:00:00.000,2012,9,7
46124,2012-03-31 00:00:00.000,2012-04-07 00:00:00.000,2012,9,7
46125,2012-04-01 00:00:00.000,2012-04-08 00:00:00.000,2012,10,7
46126,2012-04-01 00:00:00.000,2012-04-08 00:00:00.000,2012,10,7
46127,2012-04-01 00:00:00.000,2012-04-08 00:00:00.000,2012,10,7
46128,2012-04-01 00:00:00.000,2012-04-08 00:00:00.000,2012,10,7
46129,2012-04-01 00:00:00.000,2012-04-08 00:00:00.000,2012,10,7
46130,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46131,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46132,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46133,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46134,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46135,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46136,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46137,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46138,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46139,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46140,2012-04-02 00:00:00.000,2012-04-09 00:00:00.000,2012,10,7
46141,2012-04-03 00:00:00.000,2012-04-10 00:00:00.000,2012,10,7
46142,2012-04-03 00:00:00.000,2012-04-10 00:00:00.000,2012,10,7
46143,2012-04-03 00:00:00.000,2012-04-10 00:00:00.000,2012,10,7
46144,2012-04-03 00:00:00.000,2012-04-10 00:00:00.000,2012,10,7
46145,2012-04-03 00:00:00.000,2012-04-10 00:00:00.000,2012,10,7
46146,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46147,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46148,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46149,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46150,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46151,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46152,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46153,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46154,2012-04-04 00:00:00.000,2012-04-11 00:00:00.000,2012,10,7
46155,2012-04-05 00:00:00.000,2012-04-12 00:00:00.000,2012,10,7
46156,2012-04-05 00:00:00.000,2012-04-12 00:00:00.000,2012,10,7
46157,2012-04-05 00:00:00.000,2012-04-12 00:00:00.000,2012,10,7
46158,2012-04-05 00:00:00.000,2012-04-12 00:00:00.000,2012,10,7
